"plot","year","site","exp_startyear","event","genus","species","doy","year.num","meltdate"
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",163,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",177,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",183,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",227,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",220,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",156,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",198,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",177,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",219,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",219,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",204,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",246,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",156,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",183,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",170,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",183,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",190,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",198,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffrd","Helianthella","quinquenervis",205,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",254,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",219,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",170,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",197,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",225,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",155,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",205,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",177,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",219,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",254,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",176,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",219,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",213,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",169,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",253,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",163,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",183,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",254,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",254,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",233,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",226,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",220,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",213,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",183,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",254,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",253,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",233,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",169,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",239,6,110
"10",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",183,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",156,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",204,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",233,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",191,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",184,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",225,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",198,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",213,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,110
"10",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",170,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",149,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",156,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",163,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",190,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",232,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",226,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",176,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",239,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",225,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",232,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",226,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",239,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",219,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",183,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",198,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",150,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",169,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",163,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",176,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",176,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",232,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",226,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",226,6,110
"10",1997,"dunne",1991,"ffrd","Lathyrus","lanszwertii",177,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",170,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",177,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",219,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",213,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",226,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",162,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",226,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",155,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",163,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",219,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",162,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",254,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,110
"10",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",169,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",233,6,110
"10",1997,"dunne",1991,"ffrd","Claytonia","lanceolata",169,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",220,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",254,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",183,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",247,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",177,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",220,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",183,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",254,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",170,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",156,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",225,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",213,6,110
"10",1997,"dunne",1991,"ffrd","Potentilla","hippiana",198,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",219,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",191,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",219,6,110
"10",1997,"dunne",1991,"ffrd","Claytonia","lanceolata",156,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",227,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",155,6,110
"10",1997,"dunne",1991,"ffrd","Potentilla","hippiana",198,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",227,6,110
"10",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",170,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",247,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",254,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",220,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",155,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",247,6,110
"10",1997,"dunne",1991,"ffrd","Potentilla","hippiana",205,6,110
"10",1997,"dunne",1991,"ffrd","Helianthella","quinquenervis",213,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",246,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",219,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",183,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",219,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",246,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",155,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",149,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,110
"10",1997,"dunne",1991,"ffd","Artemisia","tridentata",232,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",183,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",219,6,110
"10",1997,"dunne",1991,"ffrd","Erigeron","speciosus",232,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,110
"10",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",170,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",198,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",220,6,110
"10",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",163,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",253,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,110
"10",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,110
"10",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",219,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,110
"10",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",155,6,110
"10",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,110
"10",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",204,6,110
"10",1998,"dunne",1991,"ffd","Festuca","thurberi",245,7,108
"10",1998,"dunne",1991,"ffd","Festuca","thurberi",202,7,108
"10",1998,"dunne",1991,"ffd","Festuca","thurberi",244,7,108
"10",1998,"dunne",1991,"ffd","Delphinium","nuttallianum",174,7,108
"10",1998,"dunne",1991,"ffd","Festuca","thurberi",244,7,108
"10",1998,"dunne",1991,"ffd","Artemisia","tridentata",251,7,108
"10",1998,"dunne",1991,"ffd","Delphinium","nuttallianum",167,7,108
"10",1998,"dunne",1991,"ffd","Festuca","thurberi",195,7,108
"10",1998,"dunne",1991,"ffd","Delphinium","nuttallianum",153,7,108
"10",1998,"dunne",1991,"ffd","Claytonia","lanceolata",146,7,108
"10",1998,"dunne",1991,"ffd","Artemisia","tridentata",251,7,108
"10",1998,"dunne",1991,"ffd","Festuca","thurberi",209,7,108
"10",1998,"dunne",1991,"ffd","Eriogonum","subalpinum",194,7,108
"10",1998,"dunne",1991,"ffd","Festuca","thurberi",189,7,108
"10",1998,"dunne",1991,"ffd","Claytonia","lanceolata",145,7,108
"10",1998,"dunne",1991,"ffd","Eriogonum","subalpinum",188,7,108
"10",1998,"dunne",1991,"ffd","Artemisia","tridentata",222,7,108
"10",1998,"dunne",1991,"ffd","Delphinium","nuttallianum",174,7,108
"10",1998,"dunne",1991,"ffrd","Claytonia","lanceolata",170,7,108
"10",1998,"dunne",1991,"ffrd","Claytonia","lanceolata",170,7,108
"10",1998,"dunne",1991,"ffd","Eriogonum","subalpinum",231,7,108
"10",1998,"dunne",1991,"ffd","Artemisia","tridentata",222,7,108
"10",1998,"dunne",1991,"ffd","Artemisia","tridentata",251,7,108
"10",1998,"dunne",1991,"ffd","Eriogonum","subalpinum",187,7,108
"10",1998,"dunne",1991,"ffd","Claytonia","lanceolata",145,7,108
"10",1998,"dunne",1991,"ffd","Delphinium","nuttallianum",175,7,108
"10",1998,"dunne",1991,"ffd","Delphinium","nuttallianum",160,7,108
"10",1998,"dunne",1991,"ffrd","Eriogonum","subalpinum",224,7,108
"10",1998,"dunne",1991,"ffd","Artemisia","tridentata",257,7,108
